Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent,Months
2019-10-29,152118,Male,66.0,Single,New Jersey,Silver,Unemployment,Other,0.0,1095.15,2019-10
2019-10-29,152119,Female,47.0,Married,North Dakota,Basic,Unemployment,Other,1.0,1208.12,2019-10
2019-11-01,152120,Female,45.0,Single,Massachusetts,Silver,workers,Other,0.0,149.78,2019-11
2019-11-01,152121,Female,26.0,Single,Kentucky,Basic,workers,Card,1.0,308.26,2019-11
2019-11-01,152122,Female,53.0,Married,Iowa,Silver,Employees,Card,1.0,1901.61,2019-11
2019-11-02,152123,Female,35.0,Married,Minnesota,Missing,workers,Card,1.0,1713.07,2019-11
2019-11-02,152124,Female,41.0,Married,Minnesota,Basic,Employees,PayPal,1.0,199.6,2019-11
2019-11-02,152125,Female,31.0,Married,Arkansas,Gold,Employees,Card,1.0,747.96,2019-11
2019-11-03,152126,Male,57.0,Single,Massachusetts,Platinum,workers,Other,0.0,2874.22,2019-11
2019-11-04,152127,Female,32.0,Married,Pennsylvania,Platinum,Employees,PayPal,1.0,388.15,2019-11
2019-11-04,152128,Female,22.0,Single,South Carolina,Gold,self-employed,Card,0.0,2690.07,2019-11
2019-11-04,152129,Female,47.0,Married,Florida,Gold,Employees,Other,0.0,1655.82,2019-11
2019-11-05,152130,Male,18.0,Married,Virginia,Silver,Employees,PayPal,1.0,2683.09,2019-11
2019-11-06,152131,Female,77.0,Single,Wisconsin,Basic,self-employed,Other,1.0,2978.08,2019-11
2019-11-06,152132,Male,43.0,Married,Texas,Silver,Employees,Card,0.0,1726.25,2019-11
2019-11-06,152133,Male,19.0,Married,Rhode Island,Basic,Unemployment,Other,1.0,536.85,2019-11
2019-11-07,152134,Male,52.0,Married,Mississippi,Gold,Employees,PayPal,1.0,2809.83,2019-11
2019-11-08,152136,Male,55.0,Single,Louisiana,Missing,self-employed,Other,0.0,892.81,2019-11
2019-11-08,152137,Female,69.0,Single,Washington,Basic,Employees,PayPal,1.0,313.56,2019-11
2019-11-09,152138,Female,61.0,Married,Georgia,Gold,Employees,PayPal,0.0,296.68,2019-11
2019-11-09,152139,Female,60.0,Single,Utah,Basic,Employees,Card,0.0,1488.16,2019-11
2019-11-09,152140,Female,62.0,Married,Iowa,Basic,Unemployment,PayPal,0.0,1712.63,2019-11
2019-11-09,152141,Female,37.0,Married,Rhode Island,Silver,workers,PayPal,1.0,2937.06,2019-11
2019-11-10,152142,Female,28.0,Married,Illinois,Missing,Unemployment,PayPal,1.0,328.05,2019-11
2019-11-10,152143,Female,67.0,Married,West Virginia,Gold,Employees,Card,1.0,1091.15,2019-11
2019-11-11,152144,Male,42.0,Single,Tennessee,Platinum,Employees,Card,1.0,524.62,2019-11
2019-11-11,152145,Male,28.0,Single,New Hampshire,Missing,workers,Card,1.0,1401.27,2019-11
2019-11-12,152146,Female,64.0,Married,Illinois,Basic,Employees,PayPal,1.0,6.79,2019-11
2019-11-12,152147,Male,43.0,Single,Hawaii,Gold,workers,PayPal,1.0,173.93,2019-11
2019-11-12,152148,Male,48.0,Single,Michigan,Gold,workers,Card,1.0,1105.0,2019-11
2019-11-12,152149,Male,64.0,Married,Wyoming,Silver,self-employed,PayPal,0.0,53.36,2019-11
2019-11-13,152150,Female,56.0,Married,Nevada,Basic,workers,Other,1.0,5.31,2019-11
2019-11-13,152151,Female,32.0,Married,Massachusetts,Silver,self-employed,PayPal,0.0,1028.15,2019-11
2019-11-13,152152,Male,45.0,Married,Illinois,Platinum,workers,PayPal,1.0,428.22,2019-11
2019-11-13,152153,Male,30.0,Married,Nevada,Platinum,self-employed,PayPal,0.0,2883.7,2019-11
2019-11-15,152154,Female,28.0,Single,Oregon,Gold,Unemployment,PayPal,1.0,278.44,2019-11
2019-11-15,152155,Male,36.0,Married,Ohio,Basic,Employees,Other,0.0,1850.08,2019-11
2019-11-15,152156,Female,78.0,Single,Delaware,Missing,Employees,Card,1.0,1697.09,2019-11
2019-11-16,152157,Male,19.0,Married,Texas,Basic,Employees,PayPal,0.0,780.39,2019-11
2019-11-16,152158,Female,51.0,Single,Massachusetts,Platinum,Employees,Card,0.0,2047.51,2019-11
2019-11-17,152160,Male,30.0,Married,Florida,Platinum,Employees,Card,1.0,1304.2,2019-11
2019-11-17,152161,Female,21.0,Married,Maryland,Silver,Employees,Card,0.0,2056.18,2019-11
2019-11-18,152162,Female,40.0,Single,Rhode Island,Basic,Employees,PayPal,1.0,61.04,2019-11
2019-11-18,152163,Male,63.0,Married,Tennessee,Silver,Employees,PayPal,0.0,2847.16,2019-11
2019-11-18,152165,Female,22.0,Married,Mississippi,Basic,workers,Card,1.0,615.38,2019-11
2019-11-19,152166,Female,19.0,Married,New York,Basic,Employees,Card,0.0,2473.87,2019-11
2019-11-20,152167,Female,48.0,Married,Maine,Basic,workers,PayPal,1.0,1045.45,2019-11
2019-11-20,152168,Male,32.0,Married,Maryland,Basic,Unemployment,PayPal,1.0,373.75,2019-11
2019-11-20,152169,Male,18.0,Single,Indiana,Platinum,Unemployment,PayPal,1.0,438.81,2019-11
2019-11-20,152170,Female,72.0,Single,California,Platinum,Employees,PayPal,0.0,967.58,2019-11
2019-11-20,152171,Female,68.0,Single,Michigan,Basic,Employees,PayPal,0.0,464.7,2019-11
2019-11-21,152172,Male,39.0,Married,Michigan,Gold,workers,Card,1.0,509.15,2019-11
2019-11-21,152173,Male,42.0,Single,Iowa,Platinum,Employees,PayPal,1.0,364.73,2019-11
2019-11-21,152174,Female,68.0,Married,New Hampshire,Basic,Employees,PayPal,0.0,1633.77,2019-11
2019-11-21,152175,Female,52.0,Married,Iowa,Platinum,Employees,PayPal,0.0,678.1,2019-11
2019-11-21,152176,Female,63.0,Single,Washington,Silver,Unemployment,Card,0.0,1021.98,2019-11
2019-11-21,152178,Male,62.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,1163.3,2019-11
2019-11-22,152179,Female,38.0,Single,Minnesota,Basic,Unemployment,Card,0.0,1745.71,2019-11
2019-11-23,152180,Male,73.0,Married,Arizona,Silver,Employees,PayPal,1.0,1871.75,2019-11
2019-11-23,152181,Female,52.0,Married,Texas,Basic,self-employed,Other,0.0,1165.97,2019-11
2019-11-23,152182,Male,48.0,Married,North Dakota,Silver,Unemployment,Other,0.0,66.48,2019-11
2019-11-24,152183,Male,34.0,Married,Montana,Basic,self-employed,Card,0.0,1713.15,2019-11
2019-11-24,152184,Female,76.0,Married,New Jersey,Platinum,Employees,Card,1.0,1875.03,2019-11
2019-11-24,152185,Female,72.0,Married,Vermont,Platinum,workers,Card,1.0,1002.79,2019-11
2019-11-24,152186,Male,66.0,Married,Utah,Silver,self-employed,Card,1.0,59.97,2019-11
2019-11-25,152189,Female,42.0,Single,Missouri,Basic,workers,PayPal,1.0,2541.56,2019-11
2019-11-25,152190,Male,55.0,Married,Hawaii,Basic,Employees,PayPal,1.0,2712.52,2019-11
2019-11-25,152191,Female,76.0,Single,Oregon,Platinum,Employees,PayPal,0.0,2001.13,2019-11
2019-11-25,152192,Male,57.0,Married,Iowa,Basic,Unemployment,PayPal,0.0,2524.95,2019-11
2019-11-25,152193,Male,28.0,Married,Maryland,Basic,Employees,Card,1.0,363.29,2019-11
2019-11-26,152194,Male,56.0,Single,Idaho,Platinum,workers,Card,0.0,2479.25,2019-11
2019-11-26,152195,Female,61.0,Married,Georgia,Platinum,self-employed,Card,1.0,1902.46,2019-11
2019-11-27,152197,Female,32.0,Married,Washington,Missing,workers,Card,1.0,957.05,2019-11
2019-11-28,152198,Male,62.0,Single,Vermont,Basic,Unemployment,PayPal,0.0,23.14,2019-11
2019-11-29,152199,Female,18.0,Married,New York,Basic,self-employed,PayPal,1.0,1340.65,2019-11
2019-11-29,152200,Male,45.0,Married,New York,Basic,Unemployment,PayPal,1.0,720.75,2019-11
2019-11-29,152202,Male,53.0,Married,Missouri,Platinum,self-employed,Other,0.0,2490.18,2019-11
2019-12-01,152203,Male,48.0,Married,Kansas,Basic,Employees,PayPal,1.0,1015.45,2019-12
2019-12-01,152204,Female,41.0,Single,Delaware,Basic,Employees,Card,1.0,2570.56,2019-12
2019-12-02,152205,Female,22.0,Single,Minnesota,Basic,Employees,Card,0.0,1114.5,2019-12
2019-12-02,152206,Male,70.0,Single,Oklahoma,Basic,Employees,Card,1.0,261.44,2019-12
2019-12-03,152207,Male,16.0,Married,Illinois,Gold,workers,Other,0.0,657.98,2019-12
2019-12-03,152208,Female,77.0,Single,West Virginia,Basic,Employees,Other,1.0,1935.38,2019-12
2019-12-03,152210,Female,68.0,Single,Alaska,Platinum,Employees,Other,1.0,1711.74,2019-12
2019-12-04,152212,Female,37.0,Single,Pennsylvania,Gold,self-employed,PayPal,0.0,473.25,2019-12
2019-12-04,152213,Female,56.0,Single,Florida,Basic,workers,Other,0.0,2726.95,2019-12
2019-12-04,152214,Male,71.0,Married,West Virginia,Missing,self-employed,PayPal,1.0,761.23,2019-12
2019-12-04,152215,Male,70.0,Married,Mississippi,Basic,workers,Card,0.0,1911.54,2019-12
2019-12-04,152216,Female,36.0,Married,Kentucky,Silver,Employees,Card,0.0,102.99,2019-12
2019-12-04,152217,Female,50.0,Married,Nevada,Basic,workers,PayPal,0.0,423.98,2019-12
2019-12-05,152218,Male,69.0,Single,North Carolina,Basic,self-employed,PayPal,1.0,561.16,2019-12
2019-12-06,152219,Male,19.0,Married,Arizona,Platinum,Employees,Other,1.0,613.35,2019-12
2019-12-06,152221,Male,36.0,Married,Vermont,Basic,Employees,PayPal,1.0,2785.61,2019-12
2019-12-07,152223,Male,43.0,Single,Montana,Platinum,workers,Other,1.0,2071.6,2019-12
2019-12-07,152224,Male,42.0,Married,Illinois,Platinum,Employees,PayPal,1.0,1331.74,2019-12
2019-12-07,152225,Male,34.0,Married,Nebraska,Silver,Employees,PayPal,0.0,642.73,2019-12
2019-12-08,152226,Male,15.0,Married,Louisiana,Platinum,workers,Other,0.0,703.59,2019-12
2019-12-08,152227,Male,20.0,Single,Connecticut,Basic,self-employed,PayPal,1.0,809.72,2019-12
2019-12-08,152228,Female,19.0,Married,Illinois,Basic,Employees,Other,0.0,2965.57,2019-12
2019-12-08,152229,Male,49.0,Single,Missouri,Missing,Employees,PayPal,0.0,2420.67,2019-12
2019-12-08,152230,Female,29.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,425.62,2019-12
2019-12-08,152231,Female,25.0,Married,Delaware,Basic,Employees,Other,0.0,1348.65,2019-12
2019-12-09,152232,Female,72.0,Married,Rhode Island,Missing,Employees,PayPal,1.0,1654.25,2019-12
2019-12-09,152233,Female,44.0,Single,Hawaii,Platinum,self-employed,Other,0.0,962.62,2019-12
2019-12-10,152234,Male,59.0,Single,Delaware,Missing,workers,PayPal,1.0,202.84,2019-12
2019-12-10,152235,Female,51.0,Single,Louisiana,Gold,workers,PayPal,1.0,1691.26,2019-12
2019-12-10,152236,Female,57.0,Married,Michigan,Silver,self-employed,PayPal,0.0,505.36,2019-12
2019-12-10,152237,Male,18.0,Married,Maryland,Silver,self-employed,PayPal,1.0,2863.91,2019-12
2019-12-11,152238,Male,30.0,Married,Illinois,Basic,Employees,PayPal,0.0,603.34,2019-12
2019-12-11,152239,Male,18.0,Married,Texas,Basic,Employees,PayPal,1.0,2443.68,2019-12
2019-12-11,152240,Male,26.0,Married,Ohio,Silver,Employees,Card,0.0,2614.47,2019-12
2019-12-12,152241,Female,38.0,Married,Idaho,Basic,workers,Card,1.0,1985.91,2019-12
2019-12-12,152242,Female,34.0,Single,New York,Gold,workers,PayPal,0.0,1936.86,2019-12
2019-12-12,152243,Female,36.0,Single,Utah,Basic,Unemployment,Card,1.0,743.54,2019-12
2019-12-12,152244,Female,70.0,Single,Nevada,Basic,self-employed,PayPal,1.0,1474.73,2019-12
2019-12-12,152245,Female,-1.0,Single,Arizona,Basic,workers,PayPal,1.0,282.07,2019-12
2019-12-13,152246,Female,35.0,Single,Indiana,Platinum,Employees,Card,0.0,459.96,2019-12
2019-12-13,152247,Male,46.0,Married,New Hampshire,Silver,self-employed,Card,1.0,258.66,2019-12
2019-12-14,152248,Female,74.0,Single,Mississippi,Platinum,workers,Other,1.0,1492.25,2019-12
2019-12-14,152249,Male,70.0,Single,New Hampshire,Missing,workers,Card,1.0,134.8,2019-12
2019-12-14,152250,Male,21.0,Single,Kentucky,Basic,workers,PayPal,0.0,1250.44,2019-12
2019-12-14,152251,Female,39.0,Single,Florida,Basic,self-employed,Card,1.0,1305.52,2019-12
2019-12-15,152252,Male,33.0,Single,West Virginia,Basic,workers,Card,0.0,1922.8,2019-12
2019-12-15,152253,Female,47.0,Married,Louisiana,Basic,Undefined,Card,0.0,2757.41,2019-12
2019-12-15,152254,Male,49.0,Married,California,Basic,workers,PayPal,1.0,337.17,2019-12
2019-12-16,152255,Female,34.0,Single,South Carolina,Platinum,workers,Other,1.0,635.17,2019-12
2019-12-16,152256,Male,64.0,Single,South Dakota,Basic,self-employed,PayPal,0.0,1282.24,2019-12
2019-12-17,152257,Female,36.0,Single,Nebraska,Platinum,self-employed,Other,0.0,947.09,2019-12
2019-12-17,152258,Male,51.0,Single,Arkansas,Platinum,Unemployment,PayPal,1.0,482.68,2019-12
2019-12-18,152260,Female,51.0,Single,Nevada,Silver,self-employed,PayPal,0.0,2733.8,2019-12
2019-12-18,152261,Female,58.0,Married,Illinois,Silver,workers,Other,1.0,1679.62,2019-12
2019-12-19,152262,Female,22.0,Married,South Dakota,Basic,self-employed,Card,1.0,1793.22,2019-12
2019-12-20,152263,Male,60.0,Married,Vermont,Silver,Employees,PayPal,1.0,26.55,2019-12
2019-12-21,152264,Male,20.0,Single,Louisiana,Platinum,Unemployment,PayPal,0.0,1158.67,2019-12
2019-12-21,152265,Male,55.0,Married,South Carolina,Basic,Employees,PayPal,1.0,1274.62,2019-12
2019-12-21,152266,Female,69.0,Married,Ohio,Basic,Employees,PayPal,0.0,2437.74,2019-12
2019-12-21,152267,Male,64.0,Married,Maryland,Platinum,Employees,Card,0.0,2981.36,2019-12
2019-12-22,152268,Male,73.0,Married,Idaho,Basic,Employees,Card,0.0,427.54,2019-12
2019-12-22,152269,Male,46.0,Married,North Dakota,Platinum,workers,Other,0.0,2830.43,2019-12
2019-12-22,152270,Male,78.0,Single,Massachusetts,Missing,Employees,Other,1.0,2662.19,2019-12
2019-12-23,152271,Female,22.0,Single,Indiana,Platinum,workers,Card,1.0,30.22,2019-12
2019-12-24,152272,Female,65.0,Married,Montana,Platinum,workers,PayPal,0.0,2903.6,2019-12
2019-12-24,152273,Male,37.0,Married,Iowa,Basic,Employees,PayPal,0.0,717.22,2019-12
2019-12-24,152274,Female,55.0,Married,Delaware,Basic,workers,PayPal,0.0,1992.41,2019-12
2019-12-25,152275,Female,68.0,Single,Alaska,Missing,Employees,Other,0.0,664.72,2019-12
2019-12-25,152277,Female,50.0,Single,Rhode Island,Platinum,Unemployment,Other,0.0,1372.74,2019-12
2019-12-25,152278,Male,28.0,Married,Arizona,Platinum,Employees,Other,0.0,1035.49,2019-12
2019-12-26,152279,Male,49.0,Married,Connecticut,Platinum,workers,PayPal,1.0,1469.28,2019-12
2019-12-26,152280,Male,75.0,Single,Wisconsin,Missing,self-employed,PayPal,0.0,1955.6,2019-12
2019-12-26,152281,Male,53.0,Single,Iowa,Platinum,Employees,PayPal,1.0,1898.51,2019-12
2019-12-26,152282,Female,46.0,Married,Maryland,Basic,Employees,Card,1.0,2508.04,2019-12
2019-12-27,152283,Female,50.0,Single,Wyoming,Basic,self-employed,Card,0.0,1823.93,2019-12
2019-12-27,152284,Female,62.0,Married,Montana,Basic,workers,Other,1.0,1435.92,2019-12
2019-12-27,152285,Female,59.0,Married,Alabama,Platinum,workers,Card,1.0,2747.99,2019-12
2019-12-27,152286,Male,55.0,Married,Louisiana,Basic,workers,Card,0.0,577.32,2019-12
2019-12-29,152288,Female,56.0,Single,New Jersey,Silver,Unemployment,PayPal,0.0,2780.61,2019-12
2019-12-29,152289,Female,56.0,Single,Louisiana,Basic,workers,Card,1.0,1980.54,2019-12
2019-12-29,152290,Female,78.0,Married,Florida,Silver,Employees,Card,0.0,2446.79,2019-12
2019-12-30,152291,Male,48.0,Married,Nebraska,Basic,Employees,Other,0.0,34.88,2019-12
2019-12-31,152292,Male,66.0,Married,West Virginia,Basic,Employees,Other,1.0,294.43,2019-12
2019-12-31,152293,Female,24.0,Married,Rhode Island,Basic,Employees,Card,1.0,2979.76,2019-12
2020-01-01,152294,Male,34.0,Married,Washington,Silver,Employees,PayPal,1.0,794.29,2020-01
2020-01-01,152295,Male,68.0,Married,New Jersey,Gold,Unemployment,Other,1.0,2458.89,2020-01
2020-01-01,152296,Female,51.0,Married,Rhode Island,Basic,Employees,Card,1.0,1941.55,2020-01
2020-01-01,152297,Female,73.0,Married,Alabama,Silver,self-employed,Other,0.0,851.25,2020-01
2020-01-01,152298,Female,75.0,Married,North Dakota,Basic,self-employed,PayPal,1.0,2820.05,2020-01
2020-01-01,152299,Female,63.0,Single,Kentucky,Missing,Employees,PayPal,0.0,2569.93,2020-01
2020-01-03,152302,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,790.74,2020-01
2020-01-03,152303,Female,21.0,Married,South Dakota,Platinum,self-employed,Card,0.0,2884.04,2020-01
2020-01-03,152304,Female,35.0,Single,Vermont,Basic,Employees,Card,1.0,2707.55,2020-01
2020-01-03,152305,Male,53.0,Single,California,Platinum,Employees,PayPal,1.0,1108.32,2020-01
2020-01-04,152306,Male,27.0,Married,Oklahoma,Platinum,workers,Card,0.0,175.7,2020-01
2020-01-04,152307,Male,76.0,Married,Washington,Basic,Employees,Other,1.0,2556.55,2020-01
2020-01-05,152309,Female,44.0,Single,Arizona,Basic,Unemployment,Card,0.0,2476.4,2020-01
2020-01-05,152310,Female,35.0,Married,Colorado,Gold,self-employed,PayPal,1.0,2513.16,2020-01
2020-01-05,152311,Male,35.0,Married,West Virginia,Silver,workers,Other,1.0,2987.96,2020-01
2020-01-06,152312,Female,26.0,Single,Georgia,Basic,Employees,PayPal,1.0,542.38,2020-01
2020-01-06,152313,Female,75.0,Married,Georgia,Basic,Employees,Other,1.0,441.12,2020-01
2020-01-06,152314,Female,18.0,Single,Ohio,Missing,Employees,PayPal,1.0,321.63,2020-01
2020-01-06,152315,Male,78.0,Single,West Virginia,Basic,workers,Other,0.0,2429.9,2020-01
2020-01-06,152316,Male,20.0,Single,Virginia,Basic,self-employed,PayPal,1.0,2616.98,2020-01
2020-01-06,152318,Female,22.0,Married,Idaho,Basic,workers,Other,1.0,2954.96,2020-01
2020-01-07,152319,Female,41.0,Married,New Mexico,Platinum,workers,Other,1.0,2612.81,2020-01
2020-01-07,152320,Male,70.0,Single,Maryland,Basic,Employees,Card,0.0,2961.06,2020-01
2020-01-07,152321,Male,25.0,Married,Tennessee,Basic,workers,PayPal,0.0,33.63,2020-01
2020-01-07,152322,Female,78.0,Single,Missouri,Basic,workers,PayPal,0.0,1407.33,2020-01
2020-01-07,152323,Male,29.0,Married,Colorado,Basic,self-employed,Other,1.0,2693.76,2020-01
2020-01-08,152324,Male,58.0,Married,Minnesota,Platinum,Employees,Other,1.0,1215.66,2020-01
2020-01-08,152325,Male,65.0,Single,New York,Basic,Employees,PayPal,1.0,1584.5,2020-01
2020-01-08,152326,Female,35.0,Single,Maine,Basic,workers,PayPal,1.0,978.26,2020-01
2020-01-09,152327,Female,17.0,Married,Rhode Island,Platinum,self-employed,Other,0.0,1907.39,2020-01
2020-01-09,152328,Male,27.0,Single,Nebraska,Platinum,Employees,Other,1.0,1020.47,2020-01
2020-01-09,152329,Female,67.0,Single,Missouri,Basic,Employees,Card,1.0,1988.96,2020-01
2020-01-09,152331,Male,47.0,Married,Georgia,Platinum,workers,PayPal,1.0,840.32,2020-01
2020-01-09,152332,Male,63.0,Married,Alaska,Basic,workers,PayPal,0.0,483.12,2020-01
2020-01-09,152333,Female,44.0,Single,Ohio,Basic,workers,PayPal,0.0,2969.4,2020-01
2020-01-10,152334,Male,68.0,Married,Missouri,Gold,Employees,PayPal,1.0,2409.45,2020-01
2020-01-10,152336,Male,44.0,Married,New York,Basic,workers,PayPal,1.0,2511.17,2020-01
2020-01-10,152337,Female,48.0,Single,Illinois,Missing,Unemployment,Other,0.0,1766.96,2020-01
2020-01-10,152338,Male,76.0,Married,Kentucky,Silver,self-employed,Other,0.0,198.34,2020-01
2020-01-10,152339,Male,55.0,Married,Minnesota,Platinum,workers,PayPal,0.0,1812.71,2020-01
2020-01-11,152340,Male,71.0,Single,California,Missing,Unemployment,PayPal,1.0,458.09,2020-01
2020-01-11,152341,Male,18.0,Married,Tennessee,Basic,self-employed,PayPal,0.0,212.17,2020-01
2020-01-11,152342,Female,67.0,Single,Georgia,Basic,self-employed,PayPal,1.0,1728.48,2020-01
2020-01-12,152343,Male,66.0,Married,Colorado,Missing,Employees,PayPal,0.0,2642.99,2020-01
2020-01-12,152344,Male,48.0,Married,Mississippi,Platinum,Employees,PayPal,1.0,1068.04,2020-01
2020-01-12,152345,Female,25.0,Married,Nebraska,Basic,workers,PayPal,0.0,1735.07,2020-01
2020-01-12,152346,Female,76.0,Married,Pennsylvania,Basic,Employees,PayPal,0.0,1501.44,2020-01
2020-01-13,152347,Female,39.0,Married,Indiana,Platinum,workers,PayPal,1.0,1766.51,2020-01
2020-01-13,152348,Male,56.0,Single,Michigan,Basic,workers,Card,1.0,345.89,2020-01
2020-01-13,152349,Female,22.0,Married,Massachusetts,Basic,Unemployment,PayPal,0.0,135.09,2020-01
2020-01-13,152350,Female,68.0,Married,Hawaii,Platinum,Employees,PayPal,0.0,1739.24,2020-01
2020-01-13,152351,Male,60.0,Single,Nevada,Missing,workers,PayPal,1.0,1473.73,2020-01
2020-01-13,152352,Female,73.0,Married,Tennessee,Silver,workers,PayPal,1.0,1886.15,2020-01
2020-01-14,152353,Male,75.0,Married,Washington,Basic,Employees,Card,0.0,1540.3,2020-01
2020-01-14,152354,Female,43.0,Married,Texas,Platinum,Employees,PayPal,0.0,1239.5,2020-01
2020-01-15,152355,Male,34.0,Married,Nevada,Basic,Employees,PayPal,0.0,1594.05,2020-01
2020-01-16,152356,Female,62.0,Married,Montana,Platinum,self-employed,PayPal,0.0,1694.78,2020-01
2020-01-16,152357,Male,78.0,Married,California,Missing,Employees,Other,1.0,150.76,2020-01
2020-01-17,152359,Female,65.0,Married,Wisconsin,Basic,workers,PayPal,0.0,1178.68,2020-01
2020-01-17,152360,Female,58.0,Single,Oklahoma,Silver,Employees,PayPal,0.0,2962.48,2020-01
2020-01-18,152362,Male,66.0,Married,South Dakota,Basic,self-employed,PayPal,0.0,2489.81,2020-01
2020-01-18,152363,Male,25.0,Single,Arizona,Silver,Employees,PayPal,0.0,2942.85,2020-01
2020-01-18,152364,Female,44.0,Single,Michigan,Basic,Employees,Other,0.0,1968.96,2020-01
2020-01-18,152365,Female,30.0,Single,Michigan,Basic,self-employed,PayPal,0.0,2985.7,2020-01
2020-01-18,152366,Female,71.0,Single,Delaware,Basic,Employees,PayPal,0.0,14.42,2020-01
2020-01-19,152367,Female,21.0,Single,Louisiana,Basic,Unemployment,PayPal,1.0,2019.49,2020-01
2020-01-19,152368,Male,62.0,Married,Iowa,Basic,self-employed,PayPal,1.0,784.89,2020-01
2020-01-19,152369,Female,32.0,Married,West Virginia,Basic,Unemployment,Card,1.0,1248.69,2020-01
2020-01-19,152370,Female,51.0,Single,Florida,Basic,workers,Other,1.0,544.83,2020-01
2020-01-19,152371,Female,21.0,Married,New Jersey,Silver,Employees,PayPal,1.0,2889.7,2020-01
2020-01-19,152372,Female,56.0,Married,Delaware,Gold,Employees,Card,1.0,709.16,2020-01
2020-01-20,152373,Male,67.0,Single,Kentucky,Gold,self-employed,PayPal,1.0,1495.9,2020-01
